Longitude,Latitude,Depth,ASL
-82.015348,29.689307,-1.20,27.181
-82.015295,29.689183,-1.20,27.181
-82.015305,29.689177,-1.20,27.181
-82.020828,29.688727,-1.20,27.181
-82.020832,29.688716,-1.20,27.181
-82.020841,29.688692,-1.20,27.181
-82.020838,29.688651,-1.20,27.181
-82.020826,29.688619,-1.20,27.181
-82.020820,29.688610,-1.20,27.181
-82.020811,29.688605,-1.20,27.181
-82.015189,29.689108,-1.20,27.181
-82.015146,29.689086,-1.20,27.181
-82.015142,29.689074,-1.20,27.181
-82.020714,29.688685,-1.20,27.181
-82.015939,29.690153,-1.20,27.181
-82.015918,29.690151,-1.20,27.181
-82.015898,29.690149,-1.20,27.181
-82.015861,29.690140,-1.20,27.181
-82.015847,29.690130,-1.20,27.181
-82.015650,29.689969,-1.20,27.181
-82.015629,29.689966,-1.20,27.181
-82.015611,29.689959,-1.20,27.181
-82.015595,29.689949,-1.20,27.181
-82.015546,29.689836,-1.20,27.181
-82.015555,29.689832,-1.20,27.181
-82.015489,29.689754,-1.20,27.181
-82.015474,29.689744,-1.20,27.181
-82.015467,29.689667,-1.20,27.181
-82.015477,29.689658,-1.20,27.181
-82.015403,29.689434,-1.20,27.181
-82.015395,29.689434,-1.20,27.181
-82.015393,29.689436,-1.20,27.181
-82.015395,29.689438,-1.20,27.181
-82.015398,29.689441,-1.20,27.181
-82.015400,29.689443,-1.20,27.181
-82.015402,29.689446,-1.20,27.181
-82.015410,29.689454,-1.20,27.181
-82.015412,29.689457,-1.20,27.181
-82.015414,29.689460,-1.20,27.181
-82.015416,29.689463,-1.20,27.181
-82.015417,29.689471,-1.20,27.181
-82.015415,29.689471,-1.20,27.181
-82.015409,29.689468,-1.20,27.181
-82.015407,29.689467,-1.20,27.181
-82.015406,29.689466,-1.20,27.181
-82.015404,29.689465,-1.20,27.181
-82.015401,29.689461,-1.20,27.181
-82.015399,29.689459,-1.20,27.181
-82.015394,29.689445,-1.20,27.181
-82.015396,29.689441,-1.20,27.181
-82.015399,29.689436,-1.20,27.181
-82.015406,29.689426,-1.20,27.181
-82.015409,29.689421,-1.20,27.181
-82.015417,29.689415,-1.20,27.181
-82.015409,29.689415,-1.20,27.181
-82.015406,29.689418,-1.20,27.181
-82.015402,29.689423,-1.20,27.181
-82.015402,29.689424,-1.20,27.181
-82.015412,29.689416,-1.20,27.181
-82.015414,29.689413,-1.20,27.181
-82.015416,29.689410,-1.20,27.181
-82.015419,29.689408,-1.20,27.181
-82.020177,29.689976,-1.20,27.181
-82.016302,29.690412,-1.20,27.181
-82.016287,29.690404,-1.20,27.181
-82.020412,29.689768,-1.20,27.181
-82.020472,29.689748,-1.20,27.181
-82.020507,29.689715,-1.20,27.181
-82.016099,29.690251,-1.20,27.181
-82.016076,29.690249,-1.20,27.181
-82.016057,29.690245,-1.20,27.181
-82.016043,29.690237,-1.20,27.181
-82.016034,29.690226,-1.20,27.181
-82.016027,29.690213,-1.20,27.181
-82.016022,29.690197,-1.20,27.181
-82.016026,29.690181,-1.20,27.181
-82.020885,29.687574,-1.20,27.181
-82.020897,29.687564,-1.20,27.181
-82.020920,29.687539,-1.20,27.181
-82.020898,29.687542,-1.20,27.181
-82.020904,29.687544,-1.20,27.181
-82.020936,29.687702,-1.20,27.181
-82.020927,29.687714,-1.20,27.181
-82.020918,29.687729,-1.20,27.181
-82.020679,29.688280,-1.20,27.181
-82.020837,29.688563,-1.20,27.181
-82.020871,29.688564,-1.20,27.181
-82.020865,29.688701,-1.20,27.181
-82.020846,29.688726,-1.20,27.181
-82.020337,29.689873,-1.20,27.181
-82.020339,29.689884,-1.20,27.181
-82.020343,29.689892,-1.20,27.181
-82.020349,29.689895,-1.20,27.181
-82.020354,29.689893,-1.20,27.181
-82.020359,29.689890,-1.20,27.181
-82.020383,29.689873,-1.20,27.181
-82.020386,29.689818,-1.20,27.181
-82.020384,29.689813,-1.20,27.181
-82.020381,29.689809,-1.20,27.181
-82.020374,29.689800,-1.20,27.181
-82.020372,29.689798,-1.20,27.181
-82.020377,29.689799,-1.20,27.181
-82.020387,29.689806,-1.20,27.181
-82.020394,29.689809,-1.20,27.181
-82.020398,29.689813,-1.20,27.181
-82.020404,29.689825,-1.20,27.181
-82.020402,29.689830,-1.20,27.181
-82.020401,29.689833,-1.20,27.181
-82.020397,29.689828,-1.20,27.181
-82.020396,29.689827,-1.20,27.181
-82.020400,29.689826,-1.20,27.181
-82.020402,29.689823,-1.20,27.181
-82.020394,29.689820,-1.20,27.181
-82.020393,29.689823,-1.20,27.181
-82.020391,29.689824,-1.20,27.181
-82.020388,29.689819,-1.20,27.181
-82.020386,29.689817,-1.20,27.181
-82.020388,29.689816,-1.20,27.181
-82.020395,29.689810,-1.20,27.181
-82.020400,29.689806,-1.20,27.181
-82.020458,29.689752,-1.20,27.181
-82.020662,29.689233,-1.20,27.181
-82.020750,29.689307,-1.20,27.181
-82.020749,29.689323,-1.20,27.181
-82.020748,29.689339,-1.20,27.181
-82.020746,29.689357,-1.20,27.181
-82.020741,29.689371,-1.20,27.181
-82.020734,29.689385,-1.20,27.181
-82.020723,29.689397,-1.20,27.181
-82.020672,29.689466,-1.20,27.181
-82.020664,29.689479,-1.20,27.181
-82.020643,29.689556,-1.20,27.181
-82.020633,29.689590,-1.20,27.181
-82.020587,29.689666,-1.20,27.181
-82.020577,29.689681,-1.20,27.181
-82.020552,29.689710,-1.20,27.181
-82.020539,29.689723,-1.20,27.181
-82.020526,29.689735,-1.20,27.181
-82.020483,29.689770,-1.20,27.181
-82.020440,29.689811,-1.20,27.181
-82.020426,29.689826,-1.20,27.181
-82.020415,29.689842,-1.20,27.181
-82.020403,29.689855,-1.20,27.181
-82.020380,29.689883,-1.20,27.181
-82.020340,29.689924,-1.20,27.181
-82.020324,29.689934,-1.20,27.181
-82.020291,29.689954,-1.20,27.181
-82.020269,29.689966,-1.20,27.181
-82.020280,29.685190,-1.20,27.181
-82.020282,29.685304,-1.20,27.181
-82.020137,29.686657,-1.20,27.181
-82.020141,29.686639,-1.20,27.181
-82.020146,29.686620,-1.20,27.181
-82.020284,29.686293,-1.20,27.181
-82.020233,29.686453,-1.20,27.181
-82.020176,29.686792,-1.20,27.181
-82.020172,29.686806,-1.20,27.181
-82.020322,29.686948,-1.20,27.181
-82.020334,29.686949,-1.20,27.181
-82.020411,29.687056,-1.20,27.181
-82.020128,29.685285,-1.20,27.181
-82.020152,29.685261,-1.20,27.181
-82.020167,29.685249,-1.20,27.181
-82.020240,29.685216,-1.20,27.181
-82.020253,29.685218,-1.20,27.181
-82.020264,29.685220,-1.20,27.181
-82.020273,29.685224,-1.20,27.181
-82.020280,29.685230,-1.20,27.181
-82.020287,29.685248,-1.20,27.181
-82.020285,29.685273,-1.20,27.181
-82.020283,29.685286,-1.20,27.181
-82.020282,29.685297,-1.20,27.181
-82.020207,29.685198,-1.20,27.181
-82.020227,29.685209,-1.20,27.181
-82.020230,29.685214,-1.20,27.181
-82.020233,29.685216,-1.20,27.181
-82.020244,29.685218,-1.20,27.181
-82.020258,29.685228,-1.20,27.181
-82.020265,29.685239,-1.20,27.181
-82.020278,29.685261,-1.20,27.181
-82.020284,29.685274,-1.20,27.181
-82.020288,29.685285,-1.20,27.181
-82.020292,29.685313,-1.20,27.181
-82.020296,29.685345,-1.20,27.181
-82.019503,29.685301,-1.20,27.181
-82.019514,29.685285,-1.20,27.181
-82.019525,29.685269,-1.20,27.181
-82.019536,29.685250,-1.20,27.181
-82.019743,29.685262,-1.20,27.181
-82.019747,29.685278,-1.20,27.181
-82.019746,29.685298,-1.20,27.181
-82.019064,29.684999,-1.20,27.181
-82.019072,29.685003,-1.20,27.181
-82.019095,29.685023,-1.20,27.181
-82.019106,29.685034,-1.20,27.181
-82.016452,29.690429,-1.20,27.181
-82.016463,29.690444,-1.20,27.181
-82.016469,29.690443,-1.20,27.181
-82.018424,29.685004,-1.20,27.181
-82.018439,29.684993,-1.20,27.181
-82.018569,29.684977,-1.20,27.181
-82.014955,29.688991,-1.20,27.181
-82.014971,29.688999,-1.20,27.181
-82.015006,29.689015,-1.20,27.181
-82.015042,29.689008,-1.20,27.181
-82.015052,29.689000,-1.20,27.181
-82.017247,29.685589,-1.20,27.181
-82.017401,29.685556,-1.20,27.181
-82.017404,29.685571,-1.20,27.181
-82.014762,29.688542,-1.20,27.181
-82.014777,29.688546,-1.20,27.181
-82.014825,29.687761,-1.20,27.181
-82.014832,29.687745,-1.20,27.181
-82.014841,29.687729,-1.20,27.181
-82.014851,29.687714,-1.20,27.181
-82.014862,29.687697,-1.20,27.181
-82.015761,29.686233,-1.20,27.181
-82.015768,29.686215,-1.20,27.181
-82.015774,29.686199,-1.20,27.181
-82.015780,29.686181,-1.20,27.181
-82.015786,29.686162,-1.20,27.181
-82.015987,29.686005,-1.20,27.181
-82.016041,29.686030,-1.20,27.181
-82.016051,29.686041,-1.20,27.181
-82.015130,29.687537,-1.20,27.181
-82.014741,29.688379,-1.20,27.181
-82.014737,29.688390,-1.20,27.181
-82.014734,29.688399,-1.20,27.181
-82.014692,29.688438,-1.20,27.181
-82.014706,29.688447,-1.20,27.181
-82.014742,29.688456,-1.20,27.181
-82.017812,29.685420,-1.30,27.081
-82.017972,29.685322,-1.30,27.081
-82.019430,29.685315,-1.30,27.081
-82.019501,29.685319,-1.30,27.081
-82.019526,29.685320,-1.30,27.081
-82.019575,29.685324,-1.30,27.081
-82.019599,29.685328,-1.30,27.081
-82.019623,29.685333,-1.30,27.081
-82.019648,29.685337,-1.30,27.081
-82.019671,29.685337,-1.30,27.081
-82.019697,29.685335,-1.30,27.081
-82.019723,29.685334,-1.30,27.081
-82.020349,29.685482,-1.30,27.081
-82.020374,29.685452,-1.30,27.081
-82.020373,29.685442,-1.30,27.081
-82.020371,29.685427,-1.30,27.081
-82.020243,29.685281,-1.30,27.081
-82.020221,29.685274,-1.30,27.081
-82.020197,29.685268,-1.30,27.081
-82.020172,29.685260,-1.30,27.081
-82.020147,29.685252,-1.30,27.081
-82.020122,29.685245,-1.30,27.081
-82.020097,29.685240,-1.30,27.081
-82.020069,29.685234,-1.30,27.081
-82.020044,29.685229,-1.30,27.081
-82.020016,29.685224,-1.30,27.081
-82.019963,29.685215,-1.30,27.081
-82.019935,29.685212,-1.30,27.081
-82.019909,29.685208,-1.30,27.081
-82.019882,29.685205,-1.30,27.081
-82.019853,29.685203,-1.30,27.081
-82.019825,29.685200,-1.30,27.081
-82.019265,29.685147,-1.30,27.081
-82.019240,29.685144,-1.30,27.081
-82.018093,29.685189,-1.30,27.081
-82.018329,29.685032,-1.30,27.081
-82.018353,29.685028,-1.30,27.081
-82.018382,29.685024,-1.30,27.081
-82.018410,29.685018,-1.30,27.081
-82.018522,29.684995,-1.30,27.081
-82.018546,29.684985,-1.30,27.081
-82.018574,29.684977,-1.30,27.081
-82.018602,29.684968,-1.30,27.081
-82.018630,29.684962,-1.30,27.081
-82.018658,29.684957,-1.30,27.081
-82.018711,29.684951,-1.30,27.081
-82.018739,29.684948,-1.30,27.081
-82.018794,29.684948,-1.30,27.081
-82.018823,29.684949,-1.30,27.081
-82.018851,29.684950,-1.30,27.081
-82.018879,29.684951,-1.30,27.081
-82.016190,29.685941,-1.30,27.081
-82.016240,29.685934,-1.30,27.081
-82.016263,29.685926,-1.30,27.081
-82.016856,29.685708,-1.30,27.081
-82.016844,29.685699,-1.30,27.081
-82.017441,29.685556,-1.30,27.081
-82.017469,29.685557,-1.30,27.081
-82.020080,29.686574,-1.30,27.081
-82.015420,29.686431,-1.30,27.081
-82.015425,29.686422,-1.30,27.081
-82.015429,29.686410,-1.30,27.081
-82.015660,29.686319,-1.30,27.081
-82.020098,29.686433,-1.30,27.081
-82.020193,29.686246,-1.30,27.081
-82.015768,29.686228,-1.30,27.081
-82.014937,29.687166,-1.30,27.081
-82.014984,29.686994,-1.30,27.081
-82.020206,29.686919,-1.30,27.081
-82.014986,29.686796,-1.30,27.081
-82.014989,29.686737,-1.30,27.081
-82.015010,29.686698,-1.30,27.081
-82.015026,29.686682,-1.30,27.081
-82.020120,29.686725,-1.30,27.081
-82.020785,29.687487,-1.30,27.081
-82.020802,29.687482,-1.30,27.081
-82.020819,29.687474,-1.30,27.081
-82.020720,29.687277,-1.30,27.081
-82.015343,29.689278,-1.30,27.081
-82.015316,29.689172,-1.30,27.081
-82.015326,29.689168,-1.30,27.081
-82.020807,29.688751,-1.30,27.081
-82.020820,29.688738,-1.30,27.081
-82.020837,29.688705,-1.30,27.081
-82.020844,29.688679,-1.30,27.081
-82.020841,29.688664,-1.30,27.081
-82.020835,29.688638,-1.30,27.081
-82.020831,29.688627,-1.30,27.081
-82.020800,29.688601,-1.30,27.081
-82.015249,29.689116,-1.30,27.081
-82.015209,29.689111,-1.30,27.081
-82.015142,29.689063,-1.30,27.081
-82.015145,29.689050,-1.30,27.081
-82.020768,29.688786,-1.30,27.081
-82.015981,29.690147,-1.30,27.081
-82.015961,29.690154,-1.30,27.081
-82.015835,29.690115,-1.30,27.081
-82.015846,29.690074,-1.30,27.081
-82.015857,29.690065,-1.30,27.081
-82.015712,29.689972,-1.30,27.081
-82.015691,29.689974,-1.30,27.081
-82.015670,29.689971,-1.30,27.081
-82.015567,29.689829,-1.30,27.081
-82.015581,29.689826,-1.30,27.081
-82.015637,29.689823,-1.30,27.081
-82.015547,29.689774,-1.30,27.081
-82.015526,29.689770,-1.30,27.081
-82.015507,29.689763,-1.30,27.081
-82.015488,29.689652,-1.30,27.081
-82.015504,29.689651,-1.30,27.081
-82.015407,29.689451,-1.30,27.081
-82.015418,29.689467,-1.30,27.081
-82.015413,29.689470,-1.30,27.081
-82.015410,29.689469,-1.30,27.081
-82.015403,29.689464,-1.30,27.081
-82.015423,29.689410,-1.30,27.081
-82.015428,29.689408,-1.30,27.081
-82.015428,29.689400,-1.30,27.081
-82.015425,29.689402,-1.30,27.081
-82.015423,29.689403,-1.30,27.081
-82.015421,29.689403,-1.30,27.081
-82.015419,29.689404,-1.30,27.081
-82.015421,29.689405,-1.30,27.081
-82.015423,29.689405,-1.30,27.081
-82.015425,29.689406,-1.30,27.081
-82.015427,29.689407,-1.30,27.081
-82.015427,29.689407,-1.30,27.081
-82.015425,29.689408,-1.30,27.081
-82.015424,29.689408,-1.30,27.081
-82.015422,29.689409,-1.30,27.081
-82.015420,29.689409,-1.30,27.081
-82.015419,29.689411,-1.30,27.081
-82.015414,29.689413,-1.30,27.081
-82.015422,29.689407,-1.30,27.081
-82.015426,29.689405,-1.30,27.081
-82.015429,29.689403,-1.30,27.081
-82.015432,29.689402,-1.30,27.081
-82.015409,29.689366,-1.30,27.081
-82.015396,29.689356,-1.30,27.081
-82.015396,29.689345,-1.30,27.081
-82.015403,29.689335,-1.30,27.081
-82.015412,29.689338,-1.30,27.081
-82.020758,29.689212,-1.30,27.081
-82.020762,29.689198,-1.30,27.081
-82.020761,29.689184,-1.30,27.081
-82.020207,29.689974,-1.30,27.081
-82.020190,29.689975,-1.30,27.081
-82.020162,29.689977,-1.30,27.081
-82.020145,29.689978,-1.30,27.081
-82.020110,29.689981,-1.30,27.081
-82.020091,29.689982,-1.30,27.081
-82.020070,29.689980,-1.30,27.081
-82.020031,29.689976,-1.30,27.081
-82.018038,29.690330,-1.30,27.081
-82.017956,29.690327,-1.30,27.081
-82.016364,29.690417,-1.30,27.081
-82.016341,29.690416,-1.30,27.081
-82.016320,29.690414,-1.30,27.081
-82.016277,29.690390,-1.30,27.081
-82.016273,29.690378,-1.30,27.081
-82.016275,29.690364,-1.30,27.081
-82.016278,29.690350,-1.30,27.081
-82.016280,29.690335,-1.30,27.081
-82.020343,29.689777,-1.30,27.081
-82.020367,29.689774,-1.30,27.081
-82.020391,29.689771,-1.30,27.081
-82.020434,29.689764,-1.30,27.081
-82.020455,29.689758,-1.30,27.081
-82.020483,29.689736,-1.30,27.081
-82.020495,29.689726,-1.30,27.081
-82.020499,29.689687,-1.30,27.081
-82.020492,29.689678,-1.30,27.081
-82.020483,29.689670,-1.30,27.081
-82.020461,29.689657,-1.30,27.081
-82.020446,29.689653,-1.30,27.081
-82.020418,29.689656,-1.30,27.081
-82.016119,29.690252,-1.30,27.081
-82.016031,29.690167,-1.30,27.081
-82.016036,29.690154,-1.30,27.081
-82.020565,29.689579,-1.30,27.081
-82.020579,29.689576,-1.30,27.081
-82.020592,29.689571,-1.30,27.081
-82.020604,29.689564,-1.30,27.081
-82.020613,29.689553,-1.30,27.081
-82.020620,29.689542,-1.30,27.081
-82.020616,29.689530,-1.30,27.081
-82.020612,29.689521,-1.30,27.081
-82.020609,29.689511,-1.30,27.081
-82.020605,29.689502,-1.30,27.081
-82.020601,29.689493,-1.30,27.081
-82.020584,29.689478,-1.30,27.081
-82.020766,29.687745,-1.30,27.081
-82.020860,29.687603,-1.30,27.081
-82.020872,29.687587,-1.30,27.081
-82.020909,29.687745,-1.30,27.081
-82.020898,29.687760,-1.30,27.081
-82.020888,29.687776,-1.30,27.081
-82.020013,29.689986,-1.30,27.081
-82.020046,29.689984,-1.30,27.081
-82.020065,29.689979,-1.30,27.081
-82.020080,29.689972,-1.30,27.081
-82.020101,29.689952,-1.30,27.081
-82.020266,29.689539,-1.30,27.081
-82.020808,29.688594,-1.30,27.081
-82.020822,29.688577,-1.30,27.081
-82.020855,29.688556,-1.30,27.081
-82.020855,29.688714,-1.30,27.081
-82.020836,29.688738,-1.30,27.081
-82.020827,29.688750,-1.30,27.081
-82.020816,29.688763,-1.30,27.081
-82.020807,29.688777,-1.30,27.081
-82.020761,29.688885,-1.30,27.081
-82.020464,29.689552,-1.30,27.081
-82.020441,29.689665,-1.30,27.081
-82.020429,29.689693,-1.30,27.081
-82.020414,29.689721,-1.30,27.081
-82.020375,29.689780,-1.30,27.081
-82.020364,29.689794,-1.30,27.081
-82.020355,29.689810,-1.30,27.081
-82.020334,29.689843,-1.30,27.081
-82.020334,29.689859,-1.30,27.081
-82.020387,29.689868,-1.30,27.081
-82.020390,29.689831,-1.30,27.081
-82.020389,29.689826,-1.30,27.081
-82.020387,29.689822,-1.30,27.081
-82.020379,29.689806,-1.30,27.081
-82.020377,29.689803,-1.30,27.081
-82.020369,29.689796,-1.30,27.081
-82.020369,29.689794,-1.30,27.081
-82.020370,29.689792,-1.30,27.081
-82.020371,29.689789,-1.30,27.081
-82.020371,29.689786,-1.30,27.081
-82.020372,29.689789,-1.30,27.081
-82.020373,29.689792,-1.30,27.081
-82.020374,29.689795,-1.30,27.081
-82.020375,29.689796,-1.30,27.081
-82.020376,29.689798,-1.30,27.081
-82.020378,29.689801,-1.30,27.081
-82.020383,29.689803,-1.30,27.081
-82.020402,29.689818,-1.30,27.081
-82.020400,29.689831,-1.30,27.081
-82.020399,29.689830,-1.30,27.081
-82.020398,29.689829,-1.30,27.081
-82.020398,29.689818,-1.30,27.081
-82.020389,29.689822,-1.30,27.081
-82.020390,29.689814,-1.30,27.081
-82.020391,29.689813,-1.30,27.081
-82.020393,29.689811,-1.30,27.081
-82.020411,29.689799,-1.30,27.081
-82.020425,29.689791,-1.30,27.081
-82.020436,29.689778,-1.30,27.081
-82.020447,29.689766,-1.30,27.081
-82.020467,29.689737,-1.30,27.081
-82.020475,29.689721,-1.30,27.081
-82.020490,29.689686,-1.30,27.081
-82.020497,29.689668,-1.30,27.081
-82.020757,29.689195,-1.30,27.081
-82.020763,29.689215,-1.30,27.081
-82.020759,29.689239,-1.30,27.081
-82.020757,29.689250,-1.30,27.081
-82.020755,29.689263,-1.30,27.081
-82.020753,29.689276,-1.30,27.081
-82.020752,29.689290,-1.30,27.081
-82.020712,29.689410,-1.30,27.081
-82.020701,29.689421,-1.30,27.081
-82.020689,29.689433,-1.30,27.081
-82.020679,29.689450,-1.30,27.081
-82.020659,29.689495,-1.30,27.081
-82.020655,29.689509,-1.30,27.081
-82.020651,29.689523,-1.30,27.081
-82.020647,29.689540,-1.30,27.081
-82.020625,29.689606,-1.30,27.081
-82.020610,29.689637,-1.30,27.081
-82.020600,29.689653,-1.30,27.081
-82.020513,29.689748,-1.30,27.081
-82.020469,29.689784,-1.30,27.081
-82.020309,29.685290,-1.30,27.081
-82.020305,29.685285,-1.30,27.081
-82.020299,29.685274,-1.30,27.081
-82.020296,29.685268,-1.30,27.081
-82.020294,29.685263,-1.30,27.081
-82.020288,29.685249,-1.30,27.081
-82.020282,29.685232,-1.30,27.081
-82.020283,29.685217,-1.30,27.081
-82.020287,29.685209,-1.30,27.081
-82.020285,29.685206,-1.30,27.081
-82.020284,29.685202,-1.30,27.081
-82.020283,29.685197,-1.30,27.081
-82.020281,29.685193,-1.30,27.081
-82.020279,29.685185,-1.30,27.081
-82.020271,29.685183,-1.30,27.081
-82.020265,29.685186,-1.30,27.081
-82.020261,29.685191,-1.30,27.081
-82.020267,29.685197,-1.30,27.081
-82.020274,29.685199,-1.30,27.081
-82.020280,29.685201,-1.30,27.081
-82.020284,29.685203,-1.30,27.081
-82.020288,29.685205,-1.30,27.081
-82.020291,29.685208,-1.30,27.081
-82.020295,29.685213,-1.30,27.081
-82.020299,29.685220,-1.30,27.081
-82.020305,29.685229,-1.30,27.081
-82.020299,29.685241,-1.30,27.081
-82.020287,29.685290,-1.30,27.081
-82.020127,29.686714,-1.30,27.081
-82.020130,29.686694,-1.30,27.081
-82.020133,29.686676,-1.30,27.081
-82.020167,29.686822,-1.30,27.081
-82.020309,29.686947,-1.30,27.081
-82.020407,29.687064,-1.30,27.081
-82.020180,29.685236,-1.30,27.081
-82.020195,29.685226,-1.30,27.081
-82.020210,29.685218,-1.30,27.081
-82.020225,29.685214,-1.30,27.081
-82.020284,29.685239,-1.30,27.081
-82.020286,29.685260,-1.30,27.081
-82.020279,29.685322,-1.30,27.081
-82.020277,29.685335,-1.30,27.081
-82.020273,29.685348,-1.30,27.081
-82.020261,29.685378,-1.30,27.081
-82.020137,29.685281,-1.30,27.081
-82.020147,29.685267,-1.30,27.081
-82.020169,29.685238,-1.30,27.081
-82.020181,29.685223,-1.30,27.081
-82.020193,29.685209,-1.30,27.081
-82.020223,29.685203,-1.30,27.081
-82.020251,29.685220,-1.30,27.081
-82.020271,29.685250,-1.30,27.081
-82.020295,29.685329,-1.30,27.081
-82.020294,29.685360,-1.30,27.081
-82.020292,29.685378,-1.30,27.081
-82.019479,29.685332,-1.30,27.081
-82.019490,29.685316,-1.30,27.081
-82.019743,29.685316,-1.30,27.081
-82.019739,29.685335,-1.30,27.081
-82.019734,29.685350,-1.30,27.081
-82.018905,29.684966,-1.30,27.081
-82.018927,29.684954,-1.30,27.081
-82.019110,29.685047,-1.30,27.081
-82.019109,29.685063,-1.30,27.081
-82.016480,29.690439,-1.30,27.081
-82.016483,29.690437,-1.30,27.081
-82.016485,29.690432,-1.30,27.081
-82.016488,29.690426,-1.30,27.081
-82.016493,29.690415,-1.30,27.081
-82.016495,29.690410,-1.30,27.081
-82.016501,29.690405,-1.30,27.081
-82.016519,29.690397,-1.30,27.081
-82.018582,29.684987,-1.30,27.081
-82.014889,29.688954,-1.30,27.081
-82.014899,29.688964,-1.30,27.081
-82.014908,29.688966,-1.30,27.081
-82.014920,29.688972,-1.30,27.081
-82.014928,29.688976,-1.30,27.081
-82.014940,29.688984,-1.30,27.081
-82.015063,29.688994,-1.30,27.081
-82.017277,29.685605,-1.30,27.081
-82.017288,29.685591,-1.30,27.081
-82.017408,29.685586,-1.30,27.081
-82.016054,29.690140,-1.30,27.081
-82.016062,29.690154,-1.30,27.081
-82.016088,29.690169,-1.30,27.081
-82.016113,29.690165,-1.30,27.081
-82.017687,29.685473,-1.30,27.081
-82.017718,29.685457,-1.30,27.081
-82.017733,29.685451,-1.30,27.081
-82.017747,29.685444,-1.30,27.081
-82.017763,29.685438,-1.30,27.081
-82.017779,29.685431,-1.30,27.081
-82.017794,29.685424,-1.30,27.081
-82.016461,29.690445,-1.30,27.081
-82.014789,29.688538,-1.30,27.081
-82.014799,29.688535,-1.30,27.081
-82.014916,29.688978,-1.30,27.081
-82.014916,29.688978,-1.30,27.081
-82.014871,29.687679,-1.30,27.081
-82.014881,29.687664,-1.30,27.081
-82.014901,29.687634,-1.30,27.081
-82.014909,29.687617,-1.30,27.081
-82.015746,29.686267,-1.30,27.081
-82.015754,29.686251,-1.30,27.081
-82.016061,29.686053,-1.30,27.081
-82.014761,29.688320,-1.30,27.081
-82.014749,29.688357,-1.30,27.081
-82.014745,29.688368,-1.30,27.081
-82.014702,29.688445,-1.30,27.081
-82.020373,29.685678,-1.40,26.981
-82.017837,29.685417,-1.40,26.981
-82.019407,29.685311,-1.40,26.981
-82.019454,29.685316,-1.40,26.981
-82.019476,29.685318,-1.40,26.981
-82.019751,29.685332,-1.40,26.981
-82.019779,29.685328,-1.40,26.981
-82.019801,29.685322,-1.40,26.981
-82.019826,29.685315,-1.40,26.981
-82.019851,29.685317,-1.40,26.981
-82.019875,29.685320,-1.40,26.981
-82.019898,29.685322,-1.40,26.981
-82.019917,29.685330,-1.40,26.981
-82.020000,29.685387,-1.40,26.981
-82.020269,29.685487,-1.40,26.981
-82.020298,29.685485,-1.40,26.981
-82.020325,29.685483,-1.40,26.981
-82.020367,29.685480,-1.40,26.981
-82.020377,29.685470,-1.40,26.981
-82.020376,29.685461,-1.40,26.981
-82.019990,29.685219,-1.40,26.981
-82.019212,29.685141,-1.40,26.981
-82.019184,29.685138,-1.40,26.981
-82.018131,29.685185,-1.40,26.981
-82.018112,29.685188,-1.40,26.981
-82.018437,29.685013,-1.40,26.981
-82.018465,29.685007,-1.40,26.981
-82.018493,29.685002,-1.40,26.981
-82.016281,29.685922,-1.40,26.981
-82.016303,29.685918,-1.40,26.981
-82.016328,29.685912,-1.40,26.981
-82.020341,29.686050,-1.40,26.981
-82.020338,29.686027,-1.40,26.981
-82.016871,29.685715,-1.40,26.981
-82.017498,29.685558,-1.40,26.981
-82.020058,29.686575,-1.40,26.981
-82.020037,29.686576,-1.40,26.981
-82.015332,29.686453,-1.40,26.981
-82.015343,29.686456,-1.40,26.981
-82.015352,29.686459,-1.40,26.981
-82.015371,29.686462,-1.40,26.981
-82.015380,29.686457,-1.40,26.981
-82.015391,29.686452,-1.40,26.981
-82.015401,29.686447,-1.40,26.981
-82.015412,29.686440,-1.40,26.981
-82.015686,29.686324,-1.40,26.981
-82.015709,29.686333,-1.40,26.981
-82.020069,29.686434,-1.40,26.981
-82.020172,29.686241,-1.40,26.981
-82.020146,29.686237,-1.40,26.981
-82.016001,29.686130,-1.40,26.981
-82.015976,29.686138,-1.40,26.981
-82.015946,29.686165,-1.40,26.981
-82.015815,29.686227,-1.40,26.981
-82.015793,29.686226,-1.40,26.981
-82.014968,29.687168,-1.40,26.981
-82.015007,29.686994,-1.40,26.981
-82.015032,29.686995,-1.40,26.981
-82.020401,29.687080,-1.40,26.981
-82.020178,29.686920,-1.40,26.981
-82.015073,29.686837,-1.40,26.981
-82.015043,29.686837,-1.40,26.981
-82.015047,29.686673,-1.40,26.981
-82.015067,29.686668,-1.40,26.981
-82.015090,29.686666,-1.40,26.981
-82.020061,29.686731,-1.40,26.981
-82.020092,29.686729,-1.40,26.981
-82.014950,29.687468,-1.40,26.981
-82.020730,29.687496,-1.40,26.981
-82.020749,29.687494,-1.40,26.981
-82.020768,29.687491,-1.40,26.981
-82.020705,29.687278,-1.40,26.981
-82.020689,29.687279,-1.40,26.981
-82.020673,29.687281,-1.40,26.981
-82.020660,29.687282,-1.40,26.981
-82.020643,29.687283,-1.40,26.981
-82.020687,29.689028,-1.40,26.981
-82.020704,29.689048,-1.40,26.981
-82.020705,29.689047,-1.40,26.981
-82.020707,29.689046,-1.40,26.981
-82.020706,29.689048,-1.40,26.981
-82.020703,29.689045,-1.40,26.981
