OBJECTID,Longitude,Latitude,ElevationB
9864,-149.62993888800,68.63237972610,-13.30000000000
9865,-149.63000179100,68.63236417910,-13.10000000000
9866,-149.63006287400,68.63234942190,-12.80000000000
9867,-149.63013007700,68.63233577380,-12.00000000000
9868,-149.63019464800,68.63232048530,-10.60000000000
9869,-149.63027126100,68.63230618600,-9.90000000000
9870,-149.63034434200,68.63229414270,-8.90000000000
9871,-149.63042332700,68.63228458960,-7.70000000000
9872,-149.63049658100,68.63228160670,-7.20000000000
9873,-149.63056591100,68.63228316850,-6.50000000000
9874,-149.63063099000,68.63228914000,-5.90000000000
9875,-149.63068657700,68.63229910700,-5.70000000000
9876,-149.63072272400,68.63231272900,-5.80000000000
9877,-149.63074383000,68.63232895170,-6.00000000000
9878,-149.63074244700,68.63234614610,-6.50000000000
9879,-149.63073886100,68.63236486030,-7.50000000000
9880,-149.63073086200,68.63238687600,-8.70000000000
9881,-149.63070672600,68.63240716790,-10.00000000000
9882,-149.63067671100,68.63242540430,-11.30000000000
9883,-149.63063422200,68.63244244020,-12.40000000000
9884,-149.63058745600,68.63245949500,-13.70000000000
9885,-149.63053596200,68.63247609680,-14.50000000000
9886,-149.63048021100,68.63249411900,-15.50000000000
9887,-149.63042891800,68.63251190950,-15.90000000000
9888,-149.63038176300,68.63253040730,-16.50000000000
9889,-149.63033007900,68.63254844040,-17.50000000000
9890,-149.63027846100,68.63257217800,-18.10000000000
9891,-149.63022903400,68.63259073370,-19.00000000000
9892,-149.63017515900,68.63260984970,-20.20000000000
9893,-149.63012575400,68.63262949100,-21.20000000000
9894,-149.63006961100,68.63264971130,-22.10000000000
9895,-149.63001796000,68.63267045200,-22.60000000000
9896,-149.62996406300,68.63269010670,-22.80000000000
9897,-149.62991243500,68.63271138270,-23.20000000000
9898,-149.62985627000,68.63273052300,-23.50000000000
9899,-149.62980237300,68.63274907090,-23.70000000000
9900,-149.62975143700,68.63277092140,-23.60000000000
9901,-149.62969681100,68.63279084200,-23.70000000000
9902,-149.62964375900,68.63281131060,-23.30000000000
9903,-149.62958380000,68.63282967100,-23.00000000000
9904,-149.62952390600,68.63283717080,-21.70000000000
9905,-149.62946102700,68.63283518940,-20.80000000000
9906,-149.62941072300,68.63283042110,-20.10000000000
9907,-149.62936578800,68.63282030280,-20.30000000000
9908,-149.62933300800,68.63280475910,-20.80000000000
9909,-149.62930292900,68.63278838020,-21.40000000000
9910,-149.62927013800,68.63276872550,-22.00000000000
9911,-149.62923795200,68.63274797600,-22.30000000000
9912,-149.62919876600,68.63272780470,-22.90000000000
9913,-149.62916280900,68.63270732410,-23.70000000000
9914,-149.62913226200,68.63268355510,-24.40000000000
9915,-149.62910921000,68.63266062460,-24.60000000000
9916,-149.62908936700,68.63264096980,-25.00000000000
9917,-149.62907313800,68.63261969670,-25.30000000000
9918,-149.62906053100,68.63259920170,-25.50000000000
9919,-149.62905187000,68.63257762520,-25.60000000000
9920,-149.62904702400,68.63255579890,-25.70000000000
9921,-149.62904519100,68.63253399930,-25.80000000000
9922,-149.62904335700,68.63250993750,-25.80000000000
9923,-149.62904155700,68.63248810590,-25.90000000000
9924,-149.62903978700,68.63246516090,-25.70000000000
9925,-149.62903499400,68.63244552480,-26.10000000000
9926,-149.62902538400,68.63242913860,-24.00000000000
9927,-149.62901061200,68.63241493870,-23.40000000000
9928,-149.62899148300,68.63240022910,-23.20000000000
9929,-149.62896338800,68.63238808210,-21.00000000000
9930,-149.62893644000,68.63237672930,-20.30000000000
9931,-149.62890409300,68.63236826290,-19.90000000000
9932,-149.62887001000,68.63236227870,-17.00000000000
9933,-149.62883448800,68.63235822650,-19.10000000000
9934,-149.62879629900,68.63235649920,-19.40000000000
9935,-149.62875820100,68.63235760390,-19.50000000000
9936,-149.62872294700,68.63235866240,-19.50000000000
9937,-149.62868695700,68.63236090010,-19.70000000000
9938,-149.62865257500,68.63236580110,-20.10000000000
9939,-149.62861664300,68.63237156850,-20.60000000000
9940,-149.62858515200,68.63237890450,-20.80000000000
9941,-149.62855604000,68.63239117780,-21.40000000000
9942,-149.62853431600,68.63240264180,-21.80000000000
9943,-149.62851397300,68.63241712540,-22.20000000000
9944,-149.62849858800,68.63243349610,-22.50000000000
9945,-149.62848925600,68.63245208150,-23.20000000000
9946,-149.62848272500,68.63246897710,-23.00000000000
9947,-149.62847916800,68.63248919620,-23.30000000000
9948,-149.62847604300,68.63250993750,-23.90000000000
9949,-149.62847291900,68.63253286820,-24.30000000000
9950,-149.62846779200,68.63255579890,-24.70000000000
9951,-149.62846505400,68.63258200540,-25.20000000000
9952,-149.62846954600,68.63260388840,-25.70000000000
9953,-149.62847517200,68.63262131500,-26.00000000000
9954,-149.62848638400,68.63264206420,-25.90000000000
9955,-149.62850370900,68.63265843580,-25.90000000000
9956,-149.62852323700,68.63267918740,-26.10000000000
9957,-149.62854221300,68.63269774780,-25.90000000000
9958,-149.62856274700,68.63271631300,-26.10000000000
9959,-149.62858327800,68.63273487830,-26.20000000000
9960,-149.62860046000,68.63275342380,-26.20000000000
9961,-149.62862112700,68.63277363640,-25.80000000000
9962,-149.62864487300,68.63279274790,-25.60000000000
9963,-149.62866612100,68.63281131060,-25.20000000000
9964,-149.62868977900,68.63283177760,-25.10000000000
9965,-149.62871770000,68.63285225770,-24.50000000000
9966,-149.62876036800,68.63287572520,-24.00000000000
9967,-149.62882324800,68.63289648050,-23.30000000000
9968,-149.62889511000,68.63291416440,-22.90000000000
9969,-149.62897293700,68.63292857770,-21.70000000000
9970,-149.62906136400,68.63294169650,-20.90000000000
9971,-149.62914662900,68.63295216840,-20.40000000000
9972,-149.62923191100,68.63295417200,-19.70000000000
9973,-149.62931730200,68.63295012100,-17.70000000000
9974,-149.62942509500,68.63293578960,-17.70000000000
9975,-149.62952691100,68.63291532230,-18.60000000000
9976,-149.62961824900,68.63290029580,-19.10000000000
9977,-149.62969457900,68.63288992900,-19.80000000000
9978,-149.62978000600,68.63287736460,-20.20000000000
9979,-149.62987879900,68.63286289090,-21.30000000000
9980,-149.62997903500,68.63284843750,-21.50000000000
9981,-149.63007634800,68.63283620650,-21.90000000000
9982,-149.63016617600,68.63282506890,-21.50000000000
9983,-149.63025375900,68.63281524150,-21.30000000000
9984,-149.63033235800,68.63280522700,-21.10000000000
9985,-149.63042664200,68.63279633570,-20.80000000000
9986,-149.63050748700,68.63278728830,-20.70000000000
9987,-149.63059735100,68.63278019080,-20.80000000000
9988,-149.63068712500,68.63277455040,-20.60000000000
9989,-149.63076946400,68.63277036780,-21.10000000000
9990,-149.63085552300,68.63276902830,-20.90000000000
9991,-149.63093120300,68.63276972570,-20.70000000000
9992,-149.63101505100,68.63277045030,-19.40000000000
9993,-149.63109589600,68.63277115600,-18.50000000000
9994,-149.63118572400,68.63277185970,-18.10000000000
9995,-149.63128453500,68.63277387400,-15.60000000000
9996,-149.63136830800,68.63277666270,-13.90000000000
9997,-149.63144039400,68.63278101110,-11.90000000000
9998,-149.63151501300,68.63278718250,-10.30000000000
9999,-149.63158096700,68.63279820750,-9.00000000000
10000,-149.63164384700,68.63281350650,-7.50000000000
10001,-149.63170030000,68.63283050840,-6.50000000000
10002,-149.63173963900,68.63285193020,-5.50000000000
10003,-149.63174804900,68.63287590230,-5.00000000000
10004,-149.63173566000,68.63289430000,-5.00000000000
10005,-149.63170561900,68.63290985280,-5.30000000000
10006,-149.63166629600,68.63292209450,-5.70000000000
10007,-149.63162202100,68.63293719720,-6.30000000000
10008,-149.63155741800,68.63295420450,-7.10000000000
10009,-149.63148437100,68.63296504170,-8.10000000000
10010,-149.63140627900,68.63296783270,-9.60000000000
10011,-149.63132767100,68.63296602230,-10.80000000000
10012,-149.63125938300,68.63296731960,-12.10000000000
10013,-149.63118572400,68.63297062350,-13.20000000000
10014,-149.63111386200,68.63297509860,-14.30000000000
10015,-149.63103978200,68.63298306570,-15.20000000000
10016,-149.63097013700,68.63299410060,-16.10000000000
10017,-149.63088030900,68.63300676600,-16.90000000000
10018,-149.63080249800,68.63302030000,-17.40000000000
10019,-149.63071861800,68.63303568360,-17.80000000000
10020,-149.63063777300,68.63305371650,-18.20000000000
10021,-149.63055692800,68.63306900690,-17.60000000000
10022,-149.63047608300,68.63308319810,-17.60000000000
10023,-149.63039523800,68.63309738560,-18.10000000000
10024,-149.63030987900,68.63311186680,-18.50000000000
10025,-149.63022456400,68.63312578250,-18.40000000000
10026,-149.63014371900,68.63313888540,-18.90000000000
10027,-149.63005849200,68.63315130450,-18.90000000000
10028,-149.62997906500,68.63316235500,-19.00000000000
10029,-149.62989220100,68.63317326960,-19.00000000000
10030,-149.62980688600,68.63318718600,-19.10000000000
10031,-149.62973949300,68.63320030720,-18.90000000000
10032,-149.62964966500,68.63321532440,-18.20000000000
10033,-149.62957328900,68.63322981120,-17.40000000000
10034,-149.62949695800,68.63324827730,-16.30000000000
10035,-149.62942811000,68.63326467030,-16.00000000000
10036,-149.62936221600,68.63328465050,-15.60000000000
10037,-149.62930612400,68.63330674730,-15.40000000000
10038,-149.62924543900,68.63333215240,-15.30000000000
10039,-149.62919154300,68.63335508220,-15.30000000000
10040,-149.62913541700,68.63337882480,-15.40000000000
10041,-149.62907476600,68.63340203380,-15.20000000000
10042,-149.62901188700,68.63342387170,-14.80000000000
10043,-149.62894900700,68.63344680140,-14.10000000000
10044,-149.62888970200,68.63346842760,-13.40000000000
10045,-149.62882324800,68.63349266090,-13.20000000000
10046,-149.62876036800,68.63351426370,-13.10000000000
10047,-149.62869597900,68.63353634110,-12.90000000000
10048,-149.62863161500,68.63355708470,-13.00000000000
10049,-149.62856726700,68.63357716640,-12.70000000000
10050,-149.62849986700,68.63359748220,-12.60000000000
10051,-149.62843250600,68.63361713610,-11.80000000000
10052,-149.62836335600,68.63363786330,-11.70000000000
10053,-149.62830523300,68.63365863000,-11.50000000000
10054,-149.62824089200,68.63368153870,-11.60000000000
10055,-149.62818546900,68.63370557860,-11.10000000000
10056,-149.62814617500,68.63373014940,-11.20000000000
10057,-149.62811874000,68.63375536830,-10.80000000000
10058,-149.62810490900,68.63378026480,-10.00000000000
10059,-149.62811243800,68.63380777170,-9.50000000000
10060,-149.62812900100,68.63383267550,-8.90000000000
10061,-149.62815852100,68.63385532290,-8.30000000000
10062,-149.62820219200,68.63387545800,-7.70000000000
10063,-149.62825733100,68.63389393090,-7.30000000000
10064,-149.62832169400,68.63391129030,-7.10000000000
10065,-149.62838986900,68.63392089210,-6.70000000000
10066,-149.62846613100,68.63392436870,-6.50000000000
10067,-149.62854178700,68.63392222720,-6.40000000000
10068,-149.62861664300,68.63391696990,-6.40000000000
10069,-149.62868555700,68.63390735600,-6.40000000000
10070,-149.62875024000,68.63389106570,-6.50000000000
10071,-149.62882451100,68.63387388460,-6.80000000000
10072,-149.62889379000,68.63385673900,-7.20000000000
10073,-149.62896697300,68.63383847690,-7.60000000000
10074,-149.62904332600,68.63381788480,-7.90000000000
10075,-149.62911968000,68.63379402070,-8.10000000000
10076,-149.62920270900,68.63377069310,-8.60000000000
10077,-149.62927983200,68.63374723340,-8.90000000000
10078,-149.62936221600,68.63372358710,-9.00000000000
10079,-149.62944948100,68.63369792880,-9.00000000000
10080,-149.62953063300,68.63367364480,-9.10000000000
10081,-149.62961594900,68.63364908490,-9.00000000000
10082,-149.62969909100,68.63362613290,-8.90000000000
10083,-149.62978206000,68.63360161360,-8.90000000000
10084,-149.62987166500,68.63357876530,-9.10000000000
10085,-149.62996186900,68.63355569860,-9.50000000000
10086,-149.63004490900,68.63353338500,-9.70000000000
10087,-149.63013651000,68.63350969440,-10.60000000000
10088,-149.63022007300,68.63348873010,-11.20000000000
10089,-149.63030541000,68.63346645550,-11.70000000000
10090,-149.63039523800,68.63344680140,-12.30000000000
10091,-149.63048506600,68.63342517860,-13.10000000000
10092,-149.63057788800,68.63340552450,-13.70000000000
10093,-149.63066767800,68.63338719730,-13.80000000000
10094,-149.63075898300,68.63336754150,-14.10000000000
10095,-149.63083240100,68.63334394490,-14.40000000000
10096,-149.63089827400,68.63331577390,-14.10000000000
10097,-149.63094318800,68.63328629260,-14.70000000000
10098,-149.63097375100,68.63325353550,-15.10000000000
10099,-149.63097504300,68.63321637900,-15.20000000000
10100,-149.63096767600,68.63318146980,-15.50000000000
10101,-149.63094621100,68.63314871260,-16.40000000000
10102,-149.63090500100,68.63311759320,-16.50000000000
10103,-149.63085336000,68.63308811170,-16.90000000000
10104,-149.63078149800,68.63306354370,-17.60000000000
10105,-149.63070514400,68.63303979460,-17.60000000000
10106,-149.63061375200,68.63301875060,-17.90000000000
10107,-149.63052998000,68.63299802890,-17.80000000000
10108,-149.63044236500,68.63298084500,-17.20000000000
10109,-149.63035930600,68.63296854710,-16.30000000000
10110,-149.63027399200,68.63296008040,-14.80000000000
10111,-149.63019981300,68.63295994740,-14.60000000000
10112,-149.63012575400,68.63296157470,-14.70000000000
10113,-149.63004948800,68.63296552010,-14.90000000000
10114,-149.62998503600,68.63297468110,-14.80000000000
10115,-149.62992477300,68.63298615100,-15.40000000000
10116,-149.62986525300,68.63300130460,-15.80000000000
10117,-149.62980690800,68.63301986360,-15.80000000000
10118,-149.62973949300,68.63303866710,-16.40000000000
10119,-149.62967661400,68.63306244140,-17.00000000000
10120,-149.62961826900,68.63308400320,-17.40000000000
10121,-149.62956425300,68.63310505010,-17.90000000000
10122,-149.62951492300,68.63312822950,-18.10000000000
10123,-149.62945800300,68.63315198830,-19.00000000000
10124,-149.62939814700,68.63317164270,-18.50000000000
10125,-149.62933305400,68.63318882830,-17.70000000000
10126,-149.62926569500,68.63320356490,-16.70000000000
10127,-149.62917357700,68.63321750270,-16.30000000000
10128,-149.62908817500,68.63323225920,-17.20000000000
10129,-149.62900511200,68.63324767310,-18.20000000000
10130,-149.62892205900,68.63326008690,-18.80000000000
10131,-149.62883685000,68.63327153330,-18.80000000000
10132,-149.62876036800,68.63328136040,-18.00000000000
10133,-149.62867952300,68.63329284400,-17.00000000000
10134,-149.62860329800,68.63330837410,-17.20000000000
10135,-149.62852681500,68.63332560100,-17.20000000000
10136,-149.62845945500,68.63334853080,-17.50000000000
10137,-149.62839667200,68.63337305930,-17.70000000000
10138,-149.62833817700,68.63339766620,-17.10000000000
10139,-149.62828878200,68.63342823920,-16.70000000000
10140,-149.62824092100,68.63345494380,-16.20000000000
10141,-149.62819625900,68.63348447960,-16.10000000000
10142,-149.62815250400,68.63351886630,-15.30000000000
10143,-149.62811583100,68.63354997710,-14.70000000000
10144,-149.62808407800,68.63358110390,-14.80000000000
10145,-149.62804919100,68.63361442060,-14.10000000000
10146,-149.62801253200,68.63364552510,-13.60000000000
10147,-149.62797434400,68.63367609780,-13.10000000000
10148,-149.62793693200,68.63370996010,-12.30000000000
10149,-149.62789355700,68.63374161060,-11.60000000000
10150,-149.62784777100,68.63377215520,-11.10000000000
10151,-149.62779329800,68.63380272740,-10.60000000000
10152,-149.62772991900,68.63383117060,-9.90000000000
10153,-149.62767007600,68.63385748780,-9.50000000000
10154,-149.62761057000,68.63388246250,-9.10000000000
10155,-149.62754475000,68.63390973950,-8.90000000000
10156,-149.62747280600,68.63393597420,-8.30000000000
10157,-149.62740286100,68.63395997200,-7.30000000000
10158,-149.62733338300,68.63398353970,-5.90000000000
10159,-149.62726024100,68.63400880980,-3.30000000000
10160,-149.62718542100,68.63403219710,-2.90000000000
10161,-149.62710978900,68.63405524680,-3.10000000000
10162,-149.62703346600,68.63407652700,-3.60000000000
10163,-149.62695783800,68.63409958190,-4.20000000000
10164,-149.62688296300,68.63412158120,-4.40000000000
10165,-149.62680966500,68.63414303750,-4.90000000000
10166,-149.62674375000,68.63416743930,-5.80000000000
10167,-149.62668789800,68.63419475520,-6.90000000000
10168,-149.62663741500,68.63422312390,-8.40000000000
10169,-149.62658540300,68.63425015870,-9.70000000000
10170,-149.62653444900,68.63428099220,-11.50000000000
10171,-149.62648027400,68.63430772820,-13.10000000000
10172,-149.62642484000,68.63433776850,-13.60000000000
10173,-149.62636787100,68.63436509340,-13.80000000000
10174,-149.62630445200,68.63439345270,-13.90000000000
10175,-149.62624518400,68.63441965700,-13.70000000000
10176,-149.62617931100,68.63444455450,-12.60000000000
10177,-149.62611225300,68.63447042780,-11.90000000000
10178,-149.62603858000,68.63449499420,-11.20000000000
10179,-149.62597257400,68.63451992610,-11.00000000000
10180,-149.62590091000,68.63454281860,-10.80000000000
10181,-149.62583342700,68.63456839730,-10.70000000000
10182,-149.62576011300,68.63459325980,-10.60000000000
10183,-149.62569129100,68.63461681990,-10.40000000000
10184,-149.62561942200,68.63464042540,-10.20000000000
10185,-149.62555647600,68.63466478230,-10.40000000000
10186,-149.62548914500,68.63469206600,-10.70000000000
10187,-149.62542475500,68.63471554520,-11.20000000000
10188,-149.62535588700,68.63474065730,-11.90000000000
10189,-149.62528852600,68.63476686120,-12.50000000000
10190,-149.62522114500,68.63479197090,-13.20000000000
10191,-149.62515213400,68.63481537400,-13.60000000000
10192,-149.62507742100,68.63483886880,-13.90000000000
10193,-149.62499354200,68.63485726620,-13.50000000000
10194,-149.62490980600,68.63487428160,-11.90000000000
10195,-149.62481691900,68.63489132940,-11.40000000000
10196,-149.62473592700,68.63490378900,-10.50000000000
10197,-149.62465339000,68.63491545010,-9.70000000000
10198,-149.62458882100,68.63492377840,-9.30000000000
10199,-149.62453845300,68.63492735950,-9.00000000000
10200,-149.60031184300,68.62698622930,-2.80000000000
10201,-149.60027720200,68.62697687010,-3.00000000000
10202,-149.60025375900,68.62696707290,-3.10000000000
10203,-149.60023053000,68.62695536970,-3.50000000000
10204,-149.60021100100,68.62694471320,-3.70000000000
10205,-149.60019756500,68.62693261180,-3.60000000000
10206,-149.60019779700,68.62691823350,-3.40000000000
10207,-149.60020112900,68.62690431360,-3.40000000000
10208,-149.60020652600,68.62689209170,-3.20000000000
10209,-149.60022936900,68.62688301710,-3.00000000000
10210,-149.60026311900,68.62687827340,-2.40000000000
10211,-149.60030402700,68.62688147690,-2.00000000000
10212,-149.60034109900,68.62688503190,-1.80000000000
10213,-149.60037798900,68.62688793040,-1.70000000000
10214,-149.60041146100,68.62688986280,-1.90000000000
10215,-149.60044821000,68.62689199580,-1.70000000000
10216,-149.60048552400,68.62689448370,-1.60000000000
10217,-149.60052566600,68.62689731480,-1.50000000000
10218,-149.60056594800,68.62689977600,-1.30000000000
10219,-149.60060711600,68.62690061590,-1.20000000000
10220,-149.60065064600,68.62689971870,-1.30000000000
10221,-149.60069211500,68.62689882140,-2.00000000000
10222,-149.60073157200,68.62689792640,-1.20000000000
10223,-149.60076697100,68.62689737000,-1.30000000000
10224,-149.60080976300,68.62689688990,-1.20000000000
10225,-149.60085637200,68.62689641100,-1.20000000000
10226,-149.60090338700,68.62689593170,-1.30000000000
10227,-149.60094509900,68.62689545320,-1.20000000000
10228,-149.60098392100,68.62689497590,-1.20000000000
10229,-149.60102484700,68.62689449680,-1.20000000000
10230,-149.60106726300,68.62689490350,-1.20000000000
10231,-149.60110908700,68.62689533440,-1.20000000000
10232,-149.60115398000,68.62689576640,-1.30000000000
10233,-149.60119816400,68.62689619680,-1.30000000000
10234,-149.60124094400,68.62689662670,-1.20000000000
10235,-149.60127957600,68.62689705780,-1.20000000000
10236,-149.60132198900,68.62689748820,-1.20000000000
10237,-149.60136169700,68.62689734330,-1.30000000000
10238,-149.60140436600,68.62689621060,-1.30000000000
10239,-149.60144274000,68.62689508110,-1.30000000000
10240,-149.60148410800,68.62689367130,-1.30000000000
10241,-149.60152681300,68.62689196780,-1.40000000000
10242,-149.60156383100,68.62688995320,-1.30000000000
10243,-149.60160536600,68.62688760240,-1.40000000000
10244,-149.60164389100,68.62688447490,-1.50000000000
10245,-149.60168111900,68.62688103640,-1.50000000000
10246,-149.60172032000,68.62687711820,-1.60000000000
10247,-149.60176302400,68.62687382540,-1.70000000000
10248,-149.60180625000,68.62687034950,-1.90000000000
10249,-149.60185014700,68.62686729040,-2.20000000000
10250,-149.60189147500,68.62686435310,-2.50000000000
10251,-149.60193436900,68.62686190770,-2.90000000000
10252,-149.60197970300,68.62686022590,-3.20000000000
10253,-149.60202430500,68.62685861010,-3.70000000000
10254,-149.60206994900,68.62685672390,-4.20000000000
10255,-149.60211134900,68.62685477520,-4.50000000000
10256,-149.60215412400,68.62685266280,-4.90000000000
10257,-149.60219188400,68.62685009440,-5.20000000000
10258,-149.60223084500,68.62684697570,-5.60000000000
10259,-149.60227099300,68.62684334880,-5.90000000000
10260,-149.60230828400,68.62683922960,-6.20000000000
10261,-149.60234305000,68.62683488010,-6.40000000000
10262,-149.60237640800,68.62682769430,-6.60000000000
10263,-149.60240901400,68.62682239750,-6.90000000000
10264,-149.60243911900,68.62681569690,-7.00000000000
10265,-149.60247579300,68.62681003680,-7.10000000000
10266,-149.60251017700,68.62680387240,-7.30000000000
10267,-149.60254407500,68.62679727870,-7.30000000000
10268,-149.60257223500,68.62679036020,-7.40000000000
10269,-149.60260063400,68.62678235430,-7.50000000000
10270,-149.60263276300,68.62677390620,-7.50000000000
10271,-149.60266460000,68.62676054320,-7.50000000000
10272,-149.60270251700,68.62674330200,-7.40000000000
10273,-149.60274913000,68.62672128310,-7.30000000000
10274,-149.60279224400,68.62670032330,-6.90000000000
10275,-149.60283194900,68.62668057230,-6.40000000000
10276,-149.60286622000,68.62666184110,-5.80000000000
10277,-149.60289710900,68.62664610710,-5.40000000000
10278,-149.60292830100,68.62662767130,-4.90000000000
10279,-149.60295927300,68.62661239360,-4.50000000000
10280,-149.60298710300,68.62659897600,-4.10000000000
10281,-149.60301810900,68.62658647750,-3.80000000000
10282,-149.60305244700,68.62657418370,-3.60000000000
10283,-149.60308346400,68.62656231010,-3.50000000000
10284,-149.60310997900,68.62654856770,-3.40000000000
10285,-149.60313982000,68.62653157610,-3.40000000000
10286,-149.60317377900,68.62651439040,-3.40000000000
10287,-149.60320509100,68.62649755340,-3.70000000000
10288,-149.60323942000,68.62647915840,-3.80000000000
10289,-149.60327372800,68.62646007870,-4.00000000000
10290,-149.60331429300,68.62643822560,-4.20000000000
10291,-149.60335701200,68.62641936600,-4.40000000000
10292,-149.60339857500,68.62640298250,-4.60000000000
10293,-149.60344127200,68.62638378180,-4.50000000000
10294,-149.60348794800,68.62636733790,-4.50000000000
10295,-149.60352893800,68.62634948300,-4.30000000000
10296,-149.60356606500,68.62632966410,-4.10000000000
10297,-149.60359954700,68.62631264480,-4.00000000000
10298,-149.60363385200,68.62629403720,-3.90000000000
10299,-149.60367065600,68.62627566220,-3.90000000000
10300,-149.60370816000,68.62625675600,-3.70000000000
10301,-149.60373916100,68.62623633400,-3.40000000000
10302,-149.60377022100,68.62621620920,-2.90000000000
10303,-149.60379597300,68.62619491040,-2.30000000000
10304,-149.60382937900,68.62617401370,-2.00000000000
10305,-149.60387127700,68.62615026380,-1.80000000000
10306,-149.60392891700,68.62613335440,-1.60000000000
10307,-149.60399032000,68.62611999160,-1.70000000000
10308,-149.60405431200,68.62610937770,-1.80000000000
10309,-149.60411930000,68.62610100060,-1.90000000000
10310,-149.60419241200,68.62609536810,-2.10000000000
10311,-149.60426728700,68.62609392580,-2.40000000000
10312,-149.60434287400,68.62609279760,-2.90000000000
10313,-149.60441397000,68.62609191230,-3.30000000000
10314,-149.60448759200,68.62609623800,-3.80000000000
10315,-149.60456070700,68.62609824630,-4.00000000000
10316,-149.60463704000,68.62610135890,-4.20000000000
10317,-149.60471231000,68.62610525430,-4.20000000000
10318,-149.60479036600,68.62611135330,-4.30000000000
10319,-149.60486487900,68.62611900580,-4.30000000000
10320,-149.60493798500,68.62612610420,-4.20000000000
10321,-149.60501200100,68.62613235400,-4.10000000000
10322,-149.60508552900,68.62613909230,-4.00000000000
10323,-149.60515867800,68.62614739760,-4.00000000000
10324,-149.60522992500,68.62615606710,-3.80000000000
10325,-149.60530627900,68.62616787450,-3.80000000000
10326,-149.60537559500,68.62617721840,-3.70000000000
10327,-149.60544766600,68.62618849890,-3.80000000000
10328,-149.60552315600,68.62620004530,-3.50000000000
10329,-149.60559146800,68.62621024460,-3.50000000000
10330,-149.60566559100,68.62622101240,-3.50000000000
10331,-149.60574041100,68.62623199910,-3.40000000000
10332,-149.60581534100,68.62624406400,-3.40000000000
10333,-149.60589132800,68.62625909100,-3.30000000000
10334,-149.60595901700,68.62627109570,-3.40000000000
10335,-149.60603388600,68.62628502060,-3.40000000000
10336,-149.60610185500,68.62629998400,-3.50000000000
10337,-149.60617122100,68.62631545720,-3.80000000000
10338,-149.60624049000,68.62633089470,-4.00000000000
10339,-149.60630786100,68.62634634580,-4.10000000000
10340,-149.60637523200,68.62636235480,-4.30000000000
10341,-149.60643942200,68.62637724660,-4.60000000000
10342,-149.60649645900,68.62639047090,-4.90000000000
10343,-149.60655874500,68.62640387510,-5.20000000000
10344,-149.60662418400,68.62641656970,-5.30000000000
10345,-149.60668831000,68.62643040890,-5.20000000000
10346,-149.60675762900,68.62644557970,-5.30000000000
10347,-149.60682797900,68.62646017290,-5.50000000000
10348,-149.60689509900,68.62647320130,-5.70000000000
10349,-149.60696934000,68.62648535350,-6.00000000000
10350,-149.60703865600,68.62649767560,-6.40000000000
10351,-149.60711182200,68.62651013190,-6.70000000000
10352,-149.60718073500,68.62652149650,-6.80000000000
10353,-149.60725327100,68.62653374620,-7.10000000000
10354,-149.60732408400,68.62654864870,-8.10000000000
10355,-149.60739471900,68.62656118800,-8.90000000000
10356,-149.60746215100,68.62657476890,-9.30000000000
10357,-149.60753846300,68.62659047260,-9.10000000000
10358,-149.60760284600,68.62660707620,-9.10000000000
10359,-149.60766420300,68.62662579770,-9.30000000000
10360,-149.60772620600,68.62664627130,-9.50000000000
10361,-149.60778442200,68.62666651960,-9.70000000000
10362,-149.60784841100,68.62668683700,-9.70000000000
10363,-149.60790103800,68.62670828040,-9.90000000000
10364,-149.60795620500,68.62673065110,-9.90000000000
10365,-149.60800340600,68.62675769860,-10.00000000000
10366,-149.60804227900,68.62678227700,-9.90000000000
10367,-149.60807360400,68.62680764880,-9.90000000000
10368,-149.60810111400,68.62683712740,-9.80000000000
10369,-149.60812431900,68.62686499390,-9.60000000000
10370,-149.60814340000,68.62689120700,-9.30000000000
10371,-149.60816186500,68.62691905090,-8.90000000000
10372,-149.60817825100,68.62695018640,-8.80000000000
10373,-149.60819363100,68.62697721860,-8.60000000000
10374,-149.60820950500,68.62700711220,-8.40000000000
10375,-149.60823539600,68.62703249850,-8.10000000000
10376,-149.60826897700,68.62705094820,-7.80000000000
10377,-149.60831551700,68.62706486820,-7.70000000000
10378,-149.60836173500,68.62707547570,-7.30000000000
10379,-149.60840872900,68.62707732280,-7.10000000000
10380,-149.60845656500,68.62707632530,-6.80000000000
10381,-149.60850183400,68.62707532880,-6.50000000000
10382,-149.60854346600,68.62707310940,-6.40000000000
10383,-149.60858253100,68.62706796730,-6.20000000000
10384,-149.60861357300,68.62706055720,-6.40000000000
10385,-149.60864788100,68.62705176170,-6.10000000000
10386,-149.60868157300,68.62704043460,-6.10000000000
10387,-149.60871017100,68.62702759290,-6.20000000000
10388,-149.60873347900,68.62701057610,-6.20000000000
10389,-149.60875334600,68.62699230220,-6.30000000000
10390,-149.60876983400,68.62697312280,-6.50000000000
10391,-149.60877693400,68.62695625460,-6.70000000000
10392,-149.60878154000,68.62693567560,-7.20000000000
10393,-149.60879201400,68.62691348090,-7.70000000000
10394,-149.60881449700,68.62689025490,-7.50000000000
10395,-149.60884292100,68.62687016390,-7.70000000000
10396,-149.60887917100,68.62684985070,-6.90000000000
10397,-149.60892410700,68.62682772490,-6.40000000000
10398,-149.60895642800,68.62681068300,-5.10000000000
10399,-149.60895308100,68.62679558460,-5.00000000000
10400,-149.60894901600,68.62677856950,-5.10000000000
