Longitude,Latitude,Depth
-89.47190411,46.20830335,-3
-89.47192617,46.20830791,-2.9
-89.47194664,46.2083133,-2.9
-89.47196805,46.20831979,-2.9
-89.47198958,46.20832574,-2.9
-89.47201051,46.20833172,-2.8
-89.47203148,46.2083372,-2.8
-89.47205596,46.20834101,-2.8
-89.47207759,46.208347,-2.7
-89.47209753,46.20835153,-2.5
-89.47211952,46.20835835,-2.4
-89.47214178,46.20836435,-2.1
-89.47215999,46.20836852,-1.6
-89.47217521,46.20837204,-1.5
-89.4721962,46.2083711,-1.4
-89.4722141,46.20836895,-1.3
-89.47223002,46.20836679,-1
-89.47224101,46.20836476,-1.1
-89.47224906,46.20836275,-1
-89.47225484,46.20836075,-0.9
-89.47226333,46.20835804,-0.9
-89.47227255,46.20835516,-1
-89.47227775,46.20834942,-0.8
-89.47228218,46.2083433,-1.5
-89.47228602,46.20833812,-1.7
-89.47228973,46.20833358,-0.8
-89.47229154,46.20832956,-1.7
-89.47229043,46.20832471,-1.5
-89.47228931,46.20831773,-0.8
-89.4722882,46.20831239,-0.9
-89.47228708,46.20830717,-1.2
-89.47228596,46.20830105,-1.2
-89.47228485,46.20829442,-1.3
-89.47228373,46.20828756,-1.4
-89.47228103,46.2082822,-1.5
-89.47227523,46.20827853,-1.4
-89.47226914,46.2082766,-1.3
-89.47226386,46.20827464,-1.3
-89.47226046,46.20827263,-1.3
-89.47225704,46.20827015,-1.4
-89.47225384,46.20826768,-1.1
-89.47225074,46.2082662,-1.4
-89.47224764,46.20826528,-1.5
-89.4722417,46.20826436,-1.6
-89.47223469,46.20826344,-1.7
-89.47222717,46.20826252,-1.8
-89.47221993,46.2082616,-1.9
-89.47221282,46.20826069,-2
-89.47220535,46.20825922,-2.1
-89.47219856,46.20825765,-2.2
-89.47219159,46.20825608,-2.2
-89.47218112,46.20825451,-2.3
-89.47217224,46.20824562,-2.4
-89.47215967,46.20824103,-2.4
-89.47214526,46.20823764,-2.5
-89.47212745,46.20823308,-2.5
-89.47210833,46.20822503,-2.5
-89.47208984,46.20821631,-2.6
-89.47207193,46.20820616,-2.5
-89.47205247,46.20819715,-2.5
-89.47203199,46.2081888,-2.5
-89.47200998,46.20817851,-2.4
-89.47198837,46.20816937,-2.3
-89.47196759,46.20816018,-2.3
-89.47194718,46.20814965,-2.3
-89.4719289,46.20813917,-2.2
-89.4719093,46.20812788,-2
-89.47188836,46.20812096,-1.9
-89.47186917,46.20811433,-1.9
-89.47184733,46.20810613,-1.7
-89.47182887,46.20809857,-1.6
-89.47181039,46.20808902,-1.4
-89.47179426,46.20807795,-1.2
-89.47178213,46.20806512,-1.1
-89.47178341,46.20805176,-1.1
-89.47178779,46.20804208,-1
-89.47179419,46.20803561,-1.8
-89.4718016,46.20802834,-0.8
-89.47180862,46.20802305,-1.3
-89.47181404,46.20801929,-0.7
-89.47182056,46.20801545,-0.7
-89.47182823,46.2080115,-1
-89.47183673,46.20800952,-1.1
-89.47184595,46.20800778,-0.8
-89.47185563,46.20800603,-0.7
-89.47186326,46.20800375,-0.9
-89.47187129,46.20800032,-0.7
-89.47188051,46.20799738,-1.1
-89.47188911,46.2079949,-0.7
-89.47189879,46.20799243,-0.7
-89.47190683,46.20798792,-0.7
-89.47191715,46.20798724,-0.7
-89.47192742,46.20798909,-1.1
-89.47193913,46.20799091,-0.7
-89.47195095,46.20799376,-0.7
-89.47196307,46.20799966,-0.8
-89.47197541,46.20800368,-0.9
-89.47199258,46.20800736,-0.9
-89.47200901,46.20801088,-1
-89.47202584,46.20801795,-1
-89.47204373,46.20802556,-1.2
-89.47206092,46.20803175,-1.3
-89.47207969,46.20803818,-1.4
-89.47209634,46.20804514,-1.5
-89.47211347,46.20805153,-1.6
-89.47213272,46.20805924,-1.6
-89.47215177,46.20806872,-1.7
-89.47216877,46.20807648,-1.8
-89.47218722,46.20808366,-1.9
-89.472205,46.2080929,-1.9
-89.47222259,46.20810054,-2.2
-89.47224107,46.208109,-2.3
-89.47225796,46.20811939,-2.1
-89.47227451,46.20812742,-2.1
-89.47229269,46.20813539,-2.2
-89.47230799,46.20814508,-2.2
-89.47232433,46.20815307,-2.1
-89.47233999,46.2081633,-2.1
-89.47235572,46.20817373,-2
-89.47237038,46.20818256,-1.9
-89.47238494,46.2081922,-1.9
-89.47239936,46.20820153,-1.8
-89.47241255,46.20821197,-1.7
-89.472427,46.20822337,-1.5
-89.47243781,46.20823216,-1.3
-89.47245028,46.20823248,-1.1
-89.47245555,46.20822666,-1.1
-89.4724582,46.20822206,-1.1
-89.47246085,46.20821969,-0.9
-89.4724606,46.20821733,-1.1
-89.47245401,46.20821248,-0.7
-89.47247217,46.208208,-1.2
-89.47247872,46.20820398,-1.2
-89.47248935,46.20819997,-1.3
-89.47248743,46.20819421,-1.3
-89.4724855,46.208188,-1.3
-89.47248356,46.20817997,-1.3
-89.47248164,46.20817399,-1.3
-89.47247936,46.20816996,-1.4
-89.47247672,46.20816632,-1.5
-89.47247407,46.20816311,-1.5
-89.47247147,46.2081593,-1.5
-89.4724694,46.20815411,-1.5
-89.47246733,46.20815105,-1.6
-89.47246525,46.20814791,-1.6
-89.47246315,46.20814432,-1.6
-89.4724587,46.20814053,-1.7
-89.47245354,46.20813645,-1.7
-89.47244887,46.20813082,-1.7
-89.47244408,46.20812568,-1.8
-89.47243819,46.20812049,-1.9
-89.47243191,46.20811511,-1.9
-89.47242531,46.20810913,-2
-89.47241862,46.20810222,-2
-89.472411,46.20809693,-2
-89.47240361,46.20809193,-2.2
-89.47239602,46.20808754,-2.2
-89.4723879,46.20808139,-2.2
-89.47237958,46.20807557,-2.2
-89.47237182,46.20807038,-2.2
-89.47236424,46.20806544,-2.2
-89.47235749,46.20806053,-2.2
-89.47235014,46.20805502,-2.1
-89.47234244,46.20805006,-2.2
-89.47233483,46.20804536,-2.1
-89.47232774,46.20804099,-2.1
-89.47232105,46.20803698,-2
-89.4723159,46.2080315,-2
-89.47231146,46.20802654,-1.9
-89.47230659,46.20802196,-1.9
-89.4723015,46.20801731,-1.9
-89.47229718,46.20801192,-1.9
-89.47229298,46.20800838,-1.9
-89.47229021,46.20800518,-1.8
-89.47228789,46.20800143,-1.8
-89.47228556,46.20799761,-1.8
-89.47228324,46.20799385,-1.7
-89.47228737,46.20798936,-1.7
-89.47228935,46.20798496,-1.7
-89.47229134,46.20798158,-1.6
-89.47229022,46.20797797,-1.7
-89.4722891,46.20797416,-1.6
-89.47228799,46.20797088,-1.6
-89.47228687,46.20796767,-1.6
-89.47228575,46.20796314,-1.6
-89.47228464,46.20795975,-1.6
-89.47228353,46.20795729,-1.6
-89.47228221,46.20795486,-1.5
-89.47228071,46.20795318,-1.5
-89.47227922,46.20795149,-1.4
-89.47227772,46.20794981,-1.5
-89.47227622,46.20794686,-1.4
-89.47227473,46.20794074,-1.4
-89.47226823,46.20793286,-1.2
-89.47225638,46.20792762,-1.1
-89.47224324,46.20792328,-1.1
-89.4722276,46.20791872,-0.9
-89.47222106,46.2079092,-0.7
-89.47222379,46.20790165,-0.9
-89.47222652,46.20789843,-0.5
-89.47222919,46.20789779,-0.4
-89.47223097,46.20789716,-0.5
-89.47223274,46.20789652,-0.5
-89.47223453,46.20789588,-0.5
-89.4722363,46.20789524,-0.6
-89.47223808,46.20789461,-0.5
-89.47224584,46.20789397,-0.6
-89.47225162,46.20789334,-1.1
-89.47225636,46.2078927,-0.7
-89.47225808,46.20789399,-1.1
-89.47225979,46.20789572,-1
-89.47226152,46.20789745,-1.1
-89.47226323,46.20789816,-0.6
-89.47226494,46.2078951,-0.6
-89.47225901,46.2078931,-0.5
-89.4722641,46.20789588,-0.5
-89.47226797,46.20789867,-0.5
-89.47227157,46.2079035,-0.7
-89.47227593,46.20790431,-1.6
-89.47228204,46.20790322,-0.7
-89.47228899,46.20790212,-0.7
-89.47229539,46.20790103,-0.8
-89.4723014,46.20789993,-1
-89.47230973,46.20789884,-1
-89.47231893,46.20789716,-0.9
-89.47232551,46.20789546,-0.9
-89.47233215,46.20789377,-0.9
-89.47233869,46.20789306,-0.9
-89.4723449,46.2078947,-1
-89.47235227,46.20789635,-1
-89.47236166,46.20789799,-1.1
-89.47236946,46.20789974,-1.2
-89.4723769,46.20790157,-1.2
-89.47238564,46.20790341,-1.2
-89.47239824,46.20790583,-1.2
-89.47241219,46.20791315,-1.3
-89.4724247,46.20792341,-1.4
-89.47243879,46.20793359,-1.5
-89.47245403,46.20794621,-1.6
-89.47246814,46.20795824,-1.6
-89.47248442,46.207972,-1.7
-89.47250003,46.20798542,-1.8
-89.47251604,46.2080011,-1.9
-89.47253072,46.20801556,-1.9
-89.47254482,46.20803258,-1.9
-89.4725557,46.20804933,-1.9
-89.4725673,46.20806497,-1.9
-89.47257695,46.20808147,-1.8
-89.47258705,46.20809923,-1.8
-89.47259713,46.20811504,-1.6
-89.47260875,46.20813122,-1.5
-89.47261971,46.20814747,-1.3
-89.47263084,46.2081604,-1.1
-89.47264346,46.20817323,-0.9
-89.47264967,46.20816597,-0.9
-89.4726562,46.20816403,-0.8
-89.47266209,46.20816209,-0.9
-89.47266673,46.20816526,-0.9
-89.47267172,46.20815943,-0.9
-89.47267722,46.20815584,-0.8
-89.47268669,46.2081525,-1.6
-89.472693,46.2081493,-1.5
-89.47269512,46.20814389,-0.7
-89.47268923,46.20813782,-1.6
-89.47269712,46.20813061,-1.5
-89.47269917,46.20812538,-1.3
-89.47270123,46.20811991,-0.8
-89.4727033,46.20811465,-0.6
-89.47270509,46.20810969,-1.3
-89.47270382,46.20810341,-0.7
-89.47270255,46.20809759,-0.9
-89.47270128,46.20809179,-1.3
-89.47270002,46.20808724,-0.7
-89.47269875,46.20808241,-0.5
-89.47269748,46.20807788,-0.5
-89.47269621,46.20807386,-0.9
-89.4726908,46.20807104,-0.7
-89.47268578,46.20806835,-0.9
-89.47268156,46.20806597,-0.9
-89.47267743,46.20806384,-0.9
-89.47267359,46.20806169,-1
-89.47266976,46.2080596,-0.9
-89.47266524,46.20805752,-1.1
-89.47266064,46.20805544,-1.1
-89.47265571,46.20805327,-1.2
-89.47265072,46.20805106,-1.3
-89.4726453,46.20804884,-0.9
-89.47263815,46.20804614,-1.4
-89.47262917,46.20804329,-1.5
-89.47262075,46.208041,-1.5
-89.47261294,46.20803901,-1.6
-89.47260638,46.20803702,-1.6
-89.47260097,46.20803468,-1.7
-89.47259511,46.20803198,-1.8
-89.47258841,46.20802951,-1.7
-89.47258578,46.20802797,-1.8
-89.47258316,46.20802644,-1.8
-89.47258053,46.20802491,-1.8
-89.47257868,46.20802339,-1.8
-89.47257737,46.20802191,-1.9
-89.47257607,46.20802042,-1.9
-89.47257477,46.20801893,-2
-89.47257346,46.20801743,-1.9
-89.47257215,46.20801403,-1.9
-89.47257083,46.20801015,-1.9
-89.4725644,46.20800512,-1.9
-89.47255283,46.2079969,-1.9
-89.47254282,46.20798412,-1.8
-89.47253417,46.207972,-1.8
-89.47252197,46.20795667,-1.7
-89.4725095,46.20794475,-1.7
-89.47249341,46.20793299,-1.7
-89.47248516,46.20791946,-1.6
-89.47247874,46.2079064,-1.4
-89.47247164,46.20789499,-1.4
-89.4724738,46.20787976,-1.2
-89.47247596,46.20786592,-1
-89.47247813,46.20785024,-0.9
-89.47248028,46.20783504,-0.7
-89.47248934,46.20783083,-0.7
-89.47250026,46.20783193,-0.9
-89.47250604,46.20783304,-0.7
-89.47251018,46.20783414,-0.9
-89.47251374,46.20783525,-1.3
-89.47251771,46.20783636,-0.7
-89.47252313,46.20783915,-1
-89.47252812,46.20784207,-1.4
-89.4725328,46.20784566,-1.3
-89.47253706,46.20784914,-1
-89.47254107,46.20785078,-0.7
-89.47254509,46.20785243,-0.7
-89.4725491,46.20785408,-0.7
-89.47255329,46.20785621,-0.7
-89.47255847,46.20785929,-0.8
-89.47256307,46.20786257,-0.9
-89.47256691,46.20786635,-1
-89.47257085,46.20787046,-1
-89.47257602,46.20787439,-1
-89.47258173,46.20787686,-0.9
-89.47258841,46.20787933,-1
-89.4725928,46.20788182,-0.9
-89.47259717,46.20788431,-1.1
-89.47260203,46.20788682,-1
-89.47260699,46.20788939,-0.8
-89.47261278,46.20789197,-0.9
-89.47261701,46.2078939,-0.9
-89.47262001,46.20789563,-0.9
-89.472623,46.20789735,-0.8
-89.47262755,46.20789959,-0.7
-89.47263333,46.20790453,-0.7
-89.47264952,46.20790947,-0.9
-89.4726654,46.20791645,-0.7
-89.47267699,46.20792773,-0.7
-89.47269104,46.20793709,-1.1
-89.47270505,46.20794616,-0.5
-89.47270249,46.20795402,-0.4
-89.47269992,46.20796232,-0.4
-89.47269736,46.20797308,-0.7
-89.47269796,46.20798074,-0.8
-89.47270117,46.20798613,-1.4
-89.47270435,46.20798951,-0.6
-89.47270113,46.20799301,-0.7
-89.47270379,46.20799701,-0.8
-89.47270082,46.20800159,-0.9
-89.47269785,46.20800754,-0.8
-89.47270383,46.20801503,-0.9
-89.47269865,46.2080229,-1
-89.47269315,46.20803009,-1
-89.47268737,46.20803587,-1
-89.47268118,46.20804226,-1.2
-89.47267479,46.20804628,-1.1
-89.4726674,46.20805137,-1.3
-89.47265561,46.20805924,-1
-89.47264329,46.20807175,-1.3
-89.47262849,46.20808428,-1.4
-89.47261373,46.2080997,-1.5
-89.47259688,46.20811597,-1.5
-89.47257765,46.20812656,-1.5
-89.472558,46.20813142,-1.5
-89.47253953,46.20813462,-1.6
-89.47251977,46.20813822,-1.6
-89.4724971,46.20814205,-1.7
-89.47247342,46.20814399,-1.7
-89.47244769,46.20814593,-1.8
-89.4724225,46.20814788,-1.9
-89.47239722,46.20815095,-1.9
-89.47237378,46.20815434,-1.9
-89.47234588,46.20815893,-2
-89.47232137,46.20816512,-2
-89.47229514,46.20817097,-2
-89.47227077,46.20817666,-2.1
-89.47224885,46.20818362,-2.2
-89.47222959,46.20819434,-2.3
-89.47221114,46.20820441,-2.3
-89.47219083,46.20821586,-2.3
-89.47217458,46.20822866,-2.4
-89.47216241,46.20824183,-2.5
-89.47215036,46.20825431,-2.5
-89.47213561,46.20826989,-2.6
-89.47212164,46.20828498,-2.7
-89.47210956,46.20829973,-2.7
-89.47209732,46.20831472,-2.7
-89.47208569,46.20832881,-2.7
-89.47207515,46.20834474,-2.7
-89.47206397,46.20836117,-2.5
-89.47205522,46.2083761,-2.5
-89.47204813,46.20839308,-2.6
-89.47204102,46.20840897,-2.3
-89.47203065,46.2084236,-2.5
-89.47201626,46.20843758,-2.1
-89.47200601,46.2084522,-2.1
-89.47199492,46.20846494,-2
-89.47198209,46.20847882,-2
-89.4719671,46.20849046,-2
-89.47195431,46.20850435,-2
-89.47193784,46.20851624,-2
-89.47192335,46.20852899,-2.1
-89.47190938,46.20853978,-2.1
-89.47189459,46.208552,-2.1
-89.47188188,46.20856483,-2.2
-89.47187264,46.20857909,-2.1
-89.47186468,46.20858775,-2.1
-89.47185725,46.20859658,-2.3
-89.47185046,46.2086081,-2.1
-89.47184469,46.20862019,-2.3
-89.47183754,46.20863506,-2.1
-89.47183181,46.20864917,-2.5
-89.47182793,46.20866199,-2.4
-89.47182413,46.2086761,-2.5
-89.47182058,46.20869018,-2.5
-89.47181702,46.2087042,-2.4
-89.47181215,46.20871412,-2.5
-89.47180664,46.20872359,-2.4
-89.47180144,46.20873019,-2.4
-89.47179973,46.20873813,-2.5
-89.47180542,46.20874876,-2.3
-89.47180224,46.20875924,-2.3
-89.47179801,46.20877332,-2.3
-89.47180121,46.20878638,-2.4
-89.47180439,46.20880107,-2.4
-89.47180756,46.208816,-2.7
-89.47181066,46.20883032,-2.5
-89.47181377,46.20884643,-2.5
-89.47181772,46.20886259,-2.6
-89.47182351,46.20887733,-2.7
-89.47183123,46.20889147,-2.7
-89.47183917,46.20890567,-2.8
-89.47184832,46.20892079,-2.8
-89.47185788,46.20893377,-2.9
-89.47186886,46.2089492,-2.9
-89.47188003,46.20896328,-3
-89.47189019,46.20897637,-3
-89.47190102,46.20899232,-3.1
-89.4719116,46.20900811,-3
-89.47192442,46.2090214,-3
-89.47194016,46.20903263,-3
-89.47195431,46.20904228,-3
-89.47197146,46.20905087,-3.3
-89.4719886,46.20906175,-3.3
-89.4720074,46.20906892,-3.2
-89.47202669,46.20907603,-3.1
-89.47204645,46.20908463,-2.9
-89.47206374,46.2090916,-2.8
-89.47208538,46.20909624,-2.7
-89.47210381,46.20910081,-2.6
-89.47212491,46.20910905,-2.6
-89.47214586,46.20911529,-2.6
-89.47216682,46.20911961,-2.5
-89.47218703,46.20912304,-2.3
-89.47220713,46.20912595,-2.2
-89.47222758,46.20912958,-2.2
-89.47224993,46.20913381,-2.2
-89.47227003,46.2091366,-2.2
-89.47229198,46.20913938,-2.1
-89.4723132,46.20913902,-2
-89.47233292,46.20913795,-2
-89.47235288,46.20913687,-1.9
-89.47237585,46.2091358,-2
-89.47239678,46.20913473,-1.9
-89.47241774,46.20913366,-1.9
-89.47243873,46.20913269,-1.8
-89.47246019,46.20913172,-1.7
-89.47248415,46.20913074,-1.6
-89.47250459,46.20912976,-1.6
-89.47252684,46.20912878,-1.5
-89.47254901,46.20912781,-1.5
-89.47257109,46.20912535,-1.4
-89.47259486,46.20912191,-1.4
-89.47261735,46.20912253,-1.4
-89.4726391,46.20912423,-1.3
-89.47266223,46.20912593,-1.3
-89.47268558,46.20912793,-1.4
-89.47270642,46.20913175,-1.5
-89.47272834,46.20913457,-1.4
-89.47274891,46.20913637,-1.5
-89.47276987,46.20913816,-1.5
-89.4727926,46.20913998,-1.6
-89.47281421,46.20914334,-1.5
-89.47283586,46.20914677,-1.6
-89.4728579,46.20915078,-1.7
-89.47287995,46.20915625,-1.8
-89.47290233,46.20915966,-1.9
-89.47292525,46.20916133,-1.9
-89.47294675,46.209163,-1.9
-89.47296529,46.20916467,-1.9
-89.47298714,46.20916703,-1.9
-89.47300877,46.20916947,-1.9
-89.47302959,46.20917278,-2
-89.47305004,46.20917769,-1.8
-89.47307171,46.20918233,-1.8
-89.47309277,46.20918606,-1.8
-89.47311389,46.20918943,-1.7
-89.47313457,46.2091942,-1.7
-89.47315534,46.20919977,-1.7
-89.4731758,46.20920563,-1.7
-89.47319628,46.20921084,-1.7
-89.4732182,46.20921526,-1.7
-89.47323965,46.20921866,-1.7
-89.47326272,46.20922268,-1.8
-89.47328484,46.20922762,-1.8
-89.47330854,46.20923019,-1.9
-89.47333098,46.20923277,-1.9
-89.47335497,46.20923458,-2
-89.4733789,46.2092361,-2
-89.47339945,46.20923763,-2
-89.47342264,46.20923917,-2.1
-89.47344599,46.20924053,-2.3
-89.47346933,46.20924183,-2.3
-89.4734912,46.20924311,-2.4
-89.47351062,46.2092444,-2.4
-89.47353219,46.20924568,-2.7
-89.4735524,46.20924528,-2.7
-89.4735717,46.20924451,-2.8
-89.47359165,46.20924373,-2.8
-89.47361151,46.20924296,-2.9
-89.47363369,46.20924218,-3
-89.47365584,46.20924141,-3
-89.4736778,46.20924063,-3.1
-89.4736983,46.20923985,-3.2
-89.47371877,46.20924631,-3.3
-89.47373728,46.20924988,-3.6
-89.47375541,46.20925327,-4
-89.47377293,46.20925631,-4.1
-89.47379113,46.2092594,-4.3
-89.4738076,46.20926261,-4.4
-89.47382425,46.20926603,-4.6
-89.47384318,46.20926986,-4.9
-89.47386304,46.20927451,-5.8
-89.47388481,46.20927902,-5.9
-89.47390388,46.20928303,-6.1
-89.47392238,46.20928682,-6.3
-89.47394224,46.20929088,-6.6
-89.47396127,46.20929581,-6.9
-89.47397993,46.20930174,-6.9
-89.47400011,46.20930673,-6.3
-89.47401869,46.20931104,-6.5
-89.47404007,46.20931514,-6.7
-89.47405909,46.20931976,-6.9
-89.47407956,46.20932582,-7.2
-89.47410054,46.20933046,-7.3
-89.47412199,46.20933454,-7.6
-89.47414045,46.20933836,-7.7
-89.47416239,46.20934197,-7.8
-89.47418312,46.20934552,-8
-89.47420476,46.20935048,-8.2
-89.47422623,46.2093543,-8.6
-89.47424659,46.20935764,-8.9
-89.47426757,46.20936091,-8.7
-89.47428859,46.20936415,-9.1
-89.47431189,46.2093671,-9.1
-89.47433287,46.20937003,-9
-89.47435255,46.20937286,-9.1
-89.47437302,46.20937564,-9.3
-89.47439479,46.209378,-9.4
-89.4744138,46.20938,-9.5
-89.47443467,46.20938201,-9.3
-89.47445619,46.20938415,-9.3
-89.4744772,46.20938645,-9.5
-89.47449604,46.20938878,-10.2
-89.47451563,46.20939373,-9.4
-89.47453503,46.20939856,-11.2
-89.47455501,46.20940277,-9.3
-89.47457553,46.20940657,-9.3
-89.47459443,46.20941058,-9.4
-89.47461377,46.20941489,-9.3
-89.4746323,46.2094215,-9.3
-89.47465213,46.20942606,-9.5
-89.47467196,46.20943041,-9
-89.4746942,46.2094346,-9.2
-89.47471287,46.20943861,-9.1
-89.47473232,46.2094453,-8.9
-89.47474878,46.20945125,-8.8
-89.47476594,46.20945705,-8.6
-89.47478433,46.20946295,-8.5
-89.47480167,46.20947111,-8.4
-89.47481664,46.20947774,-8.3
-89.47483239,46.20948557,-8.2
-89.47484859,46.20949452,-8
-89.47486357,46.20950184,-7.9
-89.47487867,46.20951024,-7.7
-89.4748941,46.20952032,-7.8
-89.47490802,46.20952914,-7.7
-89.47492354,46.20953785,-7.6
-89.47493591,46.20954762,-8.6
-89.47495168,46.20955631,-8.8
-89.4749668,46.20956496,-9.1
-89.47498062,46.20957551,-7.6
-89.47499465,46.20958525,-7.6
-89.47501141,46.20959365,-8.3
-89.47502825,46.2096014,-7.7
-89.47504319,46.20961017,-7.7
-89.47506165,46.20961766,-7.7
-89.47508041,46.20962354,-7.7
-89.47509671,46.20962971,-7.7
-89.47511361,46.2096371,-7.7
-89.47513245,46.2096427,-7.8
-89.475151,46.20964745,-7.9
-89.4751701,46.20965183,-8
-89.47518796,46.20965522,-8.1
-89.47520641,46.2096594,-8.1
-89.47522445,46.20966496,-8.1
-89.47523957,46.20966952,-8.1
-89.47525511,46.20967387,-8.2
-89.47527118,46.20967805,-8.1
-89.47528775,46.20968206,-8.2
-89.47530171,46.2096882,-8.3
-89.47531739,46.20969327,-8.3
-89.47533339,46.20969885,-8.3
-89.47534811,46.20970444,-8.4
-89.47536493,46.20971029,-8.4
-89.47538206,46.2097164,-8.4
-89.47539597,46.20972243,-8.5
-89.47541109,46.20972917,-8.6
-89.47542657,46.2097376,-8.5
-89.47544208,46.20974433,-8.5
-89.47545706,46.20975142,-8.3
-89.47547294,46.20975803,-8.1
-89.47548836,46.2097659,-8
-89.47550538,46.20977218,-7.9
-89.47552254,46.20978027,-7.7
-89.47553928,46.20978793,-7.5
-89.47555523,46.2097949,-7.2
-89.47557157,46.2098014,-6.8
-89.47558867,46.20980905,-6.6
-89.47560714,46.20981544,-6.4
-89.47562418,46.20982185,-6.1
-89.47564094,46.20982856,-6.9
-89.47565912,46.20983512,-6.7
-89.47567604,46.20984126,-6.4
-89.47569251,46.20984736,-6.1
-89.47571157,46.20985346,-5.6
-89.47572878,46.20985947,-5.2
-89.47574639,46.20986489,-5
-89.47576313,46.20987068,-4.7
-89.47578028,46.20987596,-4.4
-89.47579933,46.20988188,-4.2
-89.4758187,46.20988647,-4.1
-89.47583546,46.20989154,-4
-89.47585415,46.20989692,-4
-89.4758716,46.20990246,-4
-89.4758894,46.20990802,-3.9
-89.47590804,46.20991231,-4
-89.47592805,46.20991639,-4.1
-89.47594517,46.20992036,-4.2
-89.47596392,46.20992412,-4.4
-89.47598391,46.20992882,-4.6
-89.4760023,46.20993385,-4.8
-89.47602085,46.20993838,-4.4
-89.47604019,46.20994239,-4.3
-89.47605816,46.20994656,-4.4
-89.47607609,46.20995093,-4.6
-89.47609457,46.20995631,-4.4
-89.47611366,46.20996096,-4.4
-89.47613083,46.20996537,-4.2
-89.4761522,46.20996971,-4.2
-89.47617064,46.20997426,-4.3
-89.47619092,46.20997826,-4.1
-89.47620931,46.209982,-3.8
-89.47622799,46.20998538,-3.7
-89.47624676,46.20998886,-3.6
-89.47626525,46.20999269,-3.5
-89.47628323,46.209998,-3.5
-89.47630035,46.2100038,-3.5
-89.47631551,46.21000914,-3.6
-89.47633148,46.21001475,-3.8
-89.47634891,46.21002212,-4.2
-89.47636325,46.21003003,-4.4
-89.47637667,46.21003775,-4.4
-89.47639054,46.21004645,-4.4
-89.47640215,46.21005619,-4.5
-89.47641474,46.21006456,-4.6
-89.4764257,46.2100745,-4.8
-89.47644121,46.21008266,-5.4
-89.47645311,46.21009111,-5.3
-89.47646559,46.21010114,-5.2
-89.47648126,46.21010913,-5.1
-89.47649676,46.21011783,-5.2
-89.4765139,46.21012659,-5.3
-89.47652945,46.21013379,-5.4
-89.47654166,46.21014094,-5.4
-89.47655717,46.21015102,-5.5
-89.4765713,46.21015932,-5.5
-89.47658541,46.21016936,-5.7
-89.47660084,46.21017721,-5.9
-89.47661468,46.21018472,-6.4
-89.47662791,46.2101943,-6.9
-89.47664252,46.21020273,-7.2
-89.47665657,46.21021184,-7.4
-89.47667355,46.21022159,-6.3
-89.47668744,46.21022979,-6.5
-89.47670069,46.21023892,-6.9
-89.47671361,46.21024879,-6.9
-89.47672541,46.21025887,-7.2
-89.47673743,46.2102701,-7.6
-89.47674805,46.21027979,-7.6
-89.47675954,46.21029033,-7.7
-89.47677057,46.210301,-7.8
-89.47678073,46.21031092,-8
-89.47679034,46.21032339,-8.2
-89.47680028,46.21033484,-8.5
-89.4768106,46.21034807,-8.8
-89.4768209,46.21036017,-9.1
-89.4768314,46.21037133,-9.3
-89.47684186,46.21038231,-9.6
-89.47685342,46.2103939,-9.6
-89.47686396,46.210403,-10
-89.4768784,46.21041407,-10
-89.47689186,46.21042317,-10.1
-89.47690492,46.21043163,-10.1
-89.47691947,46.21044133,-10.3
-89.47693511,46.21045046,-10.2
-89.47695074,46.21045929,-10.2
-89.47696722,46.21046797,-10.5
-89.47698229,46.21047502,-10
-89.47699897,46.21048221,-10.1
-89.47701693,46.21048951,-9.9
-89.47703392,46.21049624,-9.6
-89.47705123,46.21050396,-9.4
-89.47706795,46.21051258,-9.4
-89.47708594,46.21051909,-9.1
-89.4771008,46.21052628,-8.9
-89.47711722,46.21053422,-8.6
-89.47713413,46.21054197,-8.5
-89.47715117,46.21054985,-8.2
-89.47716654,46.21055833,-8.1
-89.47718278,46.2105659,-7.8
-89.47719741,46.21057406,-7.7
-89.47721177,46.21058399,-7.3
-89.47722769,46.21059237,-7
-89.47724232,46.21060096,-8.2
-89.47725674,46.21061068,-7.4
-89.47727122,46.2106189,-7
-89.47728436,46.21062871,-6.5
-89.47729885,46.21063714,-6.1
-89.47731337,46.21064598,-5.8
-89.4773265,46.2106564,-5.7
-89.47734092,46.21066469,-5.7
-89.47735342,46.2106732,-5.6
-89.47736632,46.21068548,-5.9
-89.47737773,46.21069531,-5.4
-89.47738875,46.21070779,-5.7
-89.4774007,46.21071772,-5.3
-89.47741246,46.21072922,-5.4
-89.47742323,46.21073954,-5.3
-89.47743501,46.210752,-5.3
-89.47744708,46.21076272,-5.2
-89.47745973,46.21077528,-5.3
-89.47747106,46.21078439,-5.2
-89.47748313,46.21079531,-5.4
-89.47749711,46.21080674,-5.3
-89.47750981,46.21081723,-5.2
-89.47752272,46.2108283,-5.3
-89.47753515,46.21083744,-5.2
-89.47754797,46.21084729,-5.3
-89.47756203,46.21085587,-5.2
-89.47757777,46.21086461,-5.2
-89.47759141,46.21087475,-5.1
-89.47760694,46.21088223,-5.1
-89.47762369,46.21088987,-5
-89.47764024,46.21089754,-5
-89.47765633,46.21090413,-4.9
-89.47767134,46.21091134,-4.9
-89.47768788,46.21092159,-4.8
-89.47770453,46.21092999,-4.7
-89.47771759,46.21093965,-4.7
-89.47773514,46.21094825,-4.6
-89.47775066,46.21095644,-4.6
